298432	372633	1	0
19416	162670	1	0
88343	432047	1	0
72849	99150	1	0
16204	414942	1	0
19122	620499	1	0
139786	692067	1	0
325164	709108	1	0
121799	816884	1	0
365835	825975	1	0
25002	120887	1	0
66507	924359	1	0
177865	870489	1	0
17365	40780	1	0
149778	174400	1	0
147391	816811	1	0
270249	970743	1	0
85998	133990	1	0
790	132428	1	0
101585	382728	1	0
630470	724593	1	0
356364	641328	1	0
1319	462147	1	0
26226	359909	1	0
144808	585959	1	0
37916	86682	1	0
73247	301929	1	0
102399	892396	1	0
361775	988465	1	0
9025	300598	1	0
2136	184829	1	0
518772	838447	1	0
93889	648490	1	0
207640	380913	1	0
32783	57845	1	0
1235	438891	1	0
32218	310419	1	0
7848	112421	1	0
1912	100277	1	0
20226	102432	1	0
762208	866837	1	0
16539	773070	1	0
7793	149122	1	0
18350	23896	1	0
3082	174393	1	0
52943	381244	1	0
280579	406957	1	0
473494	665733	1	0
256	930203	1	0
125950	898976	1	0
30711	517099	1	0
95640	323725	1	0
742	107748	1	0
317011	725550	1	0
4094	200273	1	0
19234	865285	1	0
7848	21798	1	0
21724	44794	1	0
30058	103391	1	0
641834	688845	1	0
77336	242473	1	0
443354	700478	1	0
132927	512165	1	0
114316	310299	1	0
86934	501555	1	0
527	355976	1	0
251843	491159	1	0
6470	38455	1	0
94352	134887	1	0
698651	903678	1	0
218522	524043	1	0
197787	959964	1	0
384073	794516	1	0
843194	971056	1	0
156688	315113	1	0
221041	796347	1	0
180777	540282	1	0
13196	742741	1	0
701167	985504	1	0
13222	461969	1	0
200163	966836	1	0
3355	791841	1	0
231488	385691	1	0
27356	946278	1	0
580757	958318	1	0
67645	933496	1	0
1402	851825	1	0
264808	609694	1	0
57719	118952	1	0
2695	855419	1	0
18163	266452	1	0
46841	276646	1	0
296471	698440	1	0
561659	930226	1	0
91903	362508	1	0
88520	652723	1	0
393913	752792	1	0
5955	149437	1	0
619	435622	1	0
167574	403509	1	0
297	145413	1	0
188868	812040	1	0
61578	941374	1	0
15203	483927	1	0
1868	2241	1	0
199236	418063	1	0
279229	739417	1	185
241	279959	1	0
23479	522286	1	0
822417	841354	1	0
53213	891785	1	0
188661	607701	1	0
68145	199164	1	0
305055	556007	1	0
407641	674868	1	0
380329	484700	1	0
1004	201740	1	0
40715	752725	1	0
72878	54324	1	371
108287	510093	1	0
584999	798418	1	0
50385	356926	1	0
50848	55521	1	0
291542	758582	1	0
95273	376779	1	0
149559	157042	1	0
356810	369020	1	0
65976	223165	1	0
912170	961668	1	0
558203	703488	1	0
289514	329686	1	0
6745	92136	1	0
284409	579708	1	0
81255	336017	1	0
216925	831087	1	0
532280	900334	1	0
118758	809348	1	0
182519	254810	1	0
15511	893931	1	0
232383	763345	1	0
190116	335898	1	0
216240	951209	1	0
459910	605365	1	0
458992	514329	1	0
881000	980703	1	0
73120	248333	1	0
3904	466517	1	0
12821	397416	1	0
42060	802769	1	0
16788	876418	1	0
394749	416653	1	0
227602	387954	1	0
14523	785243	1	0
110512	483451	1	0
100876	953454	1	0
67260	137450	1	0
180757	409584	1	0
297508	492606	1	0
366690	810035	1	0
340685	881746	1	0
8511	342205	1	0
367329	743551	1	0
446680	474508	1	0
329251	620682	1	0
2294	45687	1	0
199658	548320	1	0
682682	827591	1	0
250158	263966	1	0
60389	627358	1	0
186055	216327	1	0
148031	885925	1	0
41206	139702	1	0
298057	697790	1	0
8411	353103	1	0
6897	486447	1	0
946	65069	1	0
1626	3758	1	0
138094	340441	1	0
21961	903729	1	0
285664	408511	1	0
227094	730757	1	0
546457	638007	1	0
644342	953382	1	0
818615	921011	1	0
361256	675465	1	0
124535	678525	1	0
11468	76895	1	0
93402	860489	1	0
35638	69994	1	937
136445	143859	1	0
301399	856850	1	0
332923	471759	1	0
4007	7094	1	0
257034	299386	1	0
33499	42055	1	0
60392	60409	1	0
383779	506094	1	0
40649	986546	1	0
294690	937825	1	0
37152	430340	1	0
93543	397214	1	0
20991	931616	1	0
29132	193656	1	0
329839	434287	1	0
199466	233137	1	0
547230	623434	1	0
627137	972090	1	0
7959	41542	1	990
1228	158091	1	0
56763	592447	1	0
2542	131331	1	0
308447	763141	1	0
31350	425698	1	0
27470	287179	1	0
53	448834	1	0
23536	417380	1	0
41634	592622	1	0
82768	113958	1	0
356654	758447	1	0
14303	294747	1	0
54262	945218	1	0
269422	748786	1	0
175186	574771	1	0
274542	422254	1	0
26015	201549	1	0
38350	50757	1	0
51842	444151	1	0
7550	42356	1	0
20822	66314	1	0
60292	288303	1	0
13784	932491	1	0
25460	293156	1	0
105508	132203	1	0
100267	227731	1	0
214272	829734	1	0
13907	480545	1	0
62662	386193	1	0
328009	787472	1	0
28421	988737	1	0
48547	131619	1	0
193571	422998	1	0
2977	812265	1	0
53975	99975	1	0
10434	355163	1	0
33721	102285	1	0
296751	374710	1	0
14577	878011	1	0
671138	712385	1	0
29249	909366	1	0
272094	306117	1	0
153664	854160	1	0
417934	426486	1	0
74130	409734	1	0
655	235443	1	0
1485	408566	1	0
300639	660347	1	0
170410	998323	1	0
589480	842025	1	0
60779	915945	1	0
170926	819731	1	0
772168	744470	1	474
477023	838149	1	0
67453	134818	1	0
23622	551671	1	0
5115	835640	1	0
12935	472259	1	0
7138	12933	1	0
93090	312214	1	0
44071	348209	1	0
69254	184161	1	0
59398	289781	1	0
156164	417112	1	0
348956	951148	1	0
383415	970488	1	0
213773	245345	1	0
71579	565209	1	0
506460	678729	1	0
1241	910846	1	0
545431	854139	1	0
249524	271427	1	0
33808	335877	1	0
184316	293224	1	0
93042	234856	1	0
37265	60622	1	0
168582	652363	1	0
324027	586455	1	0
143305	265947	1	0
373797	453217	1	0
70791	583849	1	0
409930	819088	1	0
60974	462120	1	0
546052	624314	1	0
177799	769579	1	0
326121	475155	1	0
63339	747015	1	0
11117	83195	1	0
204279	686803	1	0
308	2335	1	0
148391	249211	1	0
241608	606276	1	0
163185	672508	1	0
35803	867445	1	0
74685	203386	1	0
198662	207714	1	0
126824	847995	1	0
40447	979045	1	0
17532	159762	1	0
5508	125731	1	0
236552	622054	1	0
7131	373337	1	0
2697	979654	1	0
16588	671423	1	0
156093	615517	1	0
133019	619982	1	0
123662	682923	1	0
856729	961668	1	0
10798	864926	1	0
188626	302430	1	0
34912	608978	1	0
128302	452792	1	0
30443	374337	1	0
101593	468090	1	0
8275	9880	1	0
28093	149786	1	0
61861	558612	1	0
196594	542815	1	0
5377	776921	1	0
60120	272689	1	0
153436	628894	1	0
247311	459531	1	0
169021	292131	1	0
96785	952641	1	0
420573	943809	1	0
8262	673962	1	0
18789	114834	1	0
116	265249	1	0
283673	325246	1	0
240128	947678	1	0
143102	827552	1	0
27927	730730	1	0
9858	180751	1	0
11643	86536	1	0
226769	452000	1	0
2748	564827	1	0
69530	847436	1	0
3868	469351	1	568
122753	651988	1	0
9028	113374	1	0
322938	841381	1	0
15141	912973	1	0
253	949400	1	0
328117	523921	1	0
62833	192800	1	0
584	948454	1	0
8219	137292	1	0
31479	652516	1	0
27290	221530	1	0
457	430949	1	0
490706	960461	1	0
9669	101644	1	0
423547	432806	1	0
30713	625448	1	0
239894	412845	1	0
18217	158629	1	0
564123	902021	1	0
247121	783555	1	0
581594	734933	1	0
31993	97074	1	0
269003	334562	1	0
4072	391373	1	0
519926	971144	1	0
14428	244829	1	0
500583	699392	1	0
229556	448749	1	0
69676	229463	1	0
26479	239850	1	0
259846	713067	1	0
30234	521314	1	0
89104	285109	1	0
590638	914503	1	0
137554	703499	1	0
314140	719786	1	0
365412	204446	1	328
28469	243219	1	0
5435	16738	1	0
268130	791856	1	0
301266	994360	1	0
588789	700136	1	0
353048	511906	1	0
75883	602954	1	0
268681	294631	1	0
65412	303409	1	0
173	102571	1	0
395523	531287	1	0
34	76659	1	0
3329	373721	1	0
195436	750659	1	0
362366	569226	1	0
29251	48198	1	0
5924	367508	1	0
209018	854692	1	0
661757	717270	1	0
233969	963996	1	0
326550	755821	1	0
28801	79516	1	0
40043	467013	1	0
8355	821016	1	0
180851	670514	1	0
4467	508299	1	0
96117	832669	1	0
327464	496103	1	0
98964	325917	1	0
122871	405948	1	0
556862	805223	1	0
642916	934012	1	0
179238	291829	1	0
913700	997765	1	0
341288	411165	1	0
21495	642415	1	0
16499	243715	1	0
680569	927555	1	0
98915	170610	1	0
2643	126581	1	0
106050	486992	1	0
139214	417300	1	0
3106	774129	1	0
91269	439681	1	0
55225	378992	1	0
436254	92313	1	813
40384	742265	1	0
235370	488584	1	0
316406	763937	1	0
59740	642760	1	0
452133	481613	1	0
97601	791265	1	0
529219	796034	1	0
35038	183421	1	0
1593	75984	1	0
201070	932490	1	0
97346	452671	1	0
370695	708157	1	0
482715	676940	1	0
270205	484041	1	0
302122	842861	1	0
170290	632069	1	0
59144	97662	1	0
40152	40384	1	0
6059	36366	1	0
390187	968348	1	0
123961	438864	1	0
496942	508584	1	0
738157	752150	1	0
202878	264952	1	0
71759	323923	1	0
734978	874834	1	0
319814	343208	1	0
366914	584858	1	0
11647	54044	1	0
420258	668724	1	0
144786	868316	1	0
126253	148484	1	0
17989	653422	1	0
56004	937757	1	0
156758	303688	1	0
55675	649063	1	0
1053	82785	1	0
153162	156858	1	0
80380	606462	1	0
420371	665209	1	0
367139	467238	1	0
1348	466477	1	0
594279	628722	1	0
250515	358460	1	0
299010	917983	1	0
2509	843411	1	0
85688	794053	1	0
414272	994774	1	0
61623	152658	1	0
22183	115113	1	0
35941	944937	1	0
14607	151776	1	0
338	251460	1	0
79958	916430	1	0
73	522316	1	0
1708	836139	1	0
291773	321495	1	0
41472	69234	1	0
48078	281140	1	0
41	516166	1	0
5411	98044	1	0
264616	408087	1	0
306	44278	1	0
10178	356145	1	0
151521	290186	1	0
487787	653533	1	0
96995	700066	1	0
53992	817089	1	0
48821	341461	1	0
182755	348300	1	0
41265	907902	1	0
307	279852	1	0
87450	675295	1	0
534805	955454	1	0
653708	880296	1	0
290150	520523	1	0
40995	377848	1	0
419005	822272	1	0
4209	120130	1	0
261250	675058	1	0
89817	90812	1	0
8428	93829	1	0
573988	822323	1	0
394506	594423	1	0
80153	628521	1	0
8483	261951	1	0
3290	33857	1	0
103771	873498	1	0
272325	684116	1	0
478072	642485	1	0
113776	249924	1	0
177215	924694	1	0
887	6705	1	0
357582	397005	1	0
249000	374408	1	0
269691	799501	1	91
321486	382518	1	0
217295	276738	1	0
85248	767825	1	0
65497	712236	1	0
36044	318479	1	0
428445	877377	1	0
655397	921584	1	0
74375	550827	1	0
368004	983205	1	0
78168	159012	1	0
272064	860125	1	0
16839	770947	1	0
18980	20871	1	0
447873	921891	1	0
193829	590521	1	0
13387	928904	1	0
2886	710122	1	0
108900	598568	1	0
344261	878952	1	0
22957	73495	1	0
137783	992024	1	0
35864	926471	1	0
397431	820384	1	0
253429	474052	1	0
262241	808019	1	0
250410	888627	1	0
17374	67055	1	0
261054	292498	1	0
1970	373070	1	0
9425	941862	1	0
197956	475534	1	0
242328	324129	1	0
116109	185757	1	0
66042	295186	1	0
66359	112710	1	0
464961	483436	1	0
9451	383311	1	0
95945	612305	1	0
271327	488573	1	0
43118	278533	1	0
711969	966626	1	0
350624	400672	1	0
29482	106902	1	0
33799	246634	1	0
648020	740795	1	0
106878	705477	1	0
136299	676329	1	0
248128	409425	1	0
56	90319	1	0
124509	834785	1	0
19351	525239	1	0
10276	490851	1	0
16993	128607	1	0
24	187695	1	0
70030	115116	1	0
594	74487	1	0
566113	694864	1	0
129776	424597	1	0
317342	832179	1	0
4979	598701	1	0
69331	322040	1	0
104920	791010	1	0
141994	370151	1	0
12833	362006	1	0
72875	97837	1	0
48607	508208	1	0
43463	498417	1	0
197809	237239	1	0
325858	619611	1	0
5812	568415	1	0
661043	879077	1	0
168863	730600	1	0
542023	838140	1	0
5749	567662	1	0
341593	897029	1	0
80912	136673	1	0
263746	295005	1	0
45840	335071	1	0
560033	982459	1	0
8780	244118	1	0
438110	506313	1	0
36381	822905	1	0
69	238076	1	0
524125	694614	1	0
37905	331955	1	0
336663	428983	1	0
3315	8575	1	0
724858	638605	1	956
223081	915269	1	0
442679	619890	1	0
0	691610	1	0
5980	975052	1	0
53739	459632	1	0
53327	583952	1	0
380974	762114	1	0
163452	442341	1	0
485083	748061	1	0
320634	791714	1	0
4296	105568	1	0
528348	633958	1	0
310084	886327	1	0
665655	989055	1	0
71349	358487	1	0
222941	442342	1	0
77914	304249	1	0
126014	334135	1	0
2233	64962	1	0
260786	940994	1	0
194432	388876	1	0
62492	84087	1	0
782	112748	1	0
600463	869429	1	0
352701	371781	1	0
3416	68834	1	0
204567	887794	1	0
54687	454885	1	0
123671	578026	1	0
57249	593139	1	0
57418	923385	1	0
469101	684834	1	0
47098	178993	1	0
171177	481281	1	0
383158	808137	1	0
150	508057	1	0
20260	347422	1	0
27095	469488	1	0
97414	873302	1	0
437533	761272	1	0
474814	946072	1	0
688042	996867	1	0
15056	697436	1	0
34	709665	1	0
2142	796362	1	0
177449	748914	1	0
220706	553847	1	0
118673	129246	1	0
698850	746329	1	0
115116	699032	1	0
78786	720215	1	0
64950	499676	1	0
342284	551643	1	0
46779	709048	1	0
106157	323255	1	0
135815	339973	1	0
267516	434294	1	0
11245	61446	1	0
22617	657805	1	0
31624	450155	1	0
4131	674821	1	0
45340	467802	1	0
